,spoc,riemann,n_components,fold_idx
5,8.948508439893951,8.31704918023743,39,5
6,8.567902334519504,9.639808891903787,39,6
7,9.503932778234708,7.97647220827983,39,7
8,8.876388853179916,8.141186535685037,39,8
9,9.968570901463087,9.745164603683744,39,9
0,8.567530117063633,8.589609965026892,40,0
1,10.467946092708269,7.38042727856369,40,1
2,8.844957717746528,8.893886421049586,40,2
3,9.347642747925152,8.497255748082264,40,3
4,9.39616202293671,9.62331690236159,40,4
5,8.584730415360895,8.250004629363943,40,5
6,8.596756633815176,9.653546201430913,40,6
7,9.422759769554352,7.904649445811446,40,7
8,8.85541128722045,8.079292344036785,40,8
9,9.939327365683265,9.53105779425454,40,9
0,8.442265316960873,8.633689197785761,41,0
1,10.326675182533346,7.3277814978851445,41,1
2,8.952746486469739,8.87205346138382,41,2
3,9.300353198568322,8.392427223420388,41,3
4,9.70288985493934,9.555325448211217,41,4
5,8.765617985186491,8.148380996317217,41,5
6,8.623441043884274,9.451650807948482,41,6
7,9.299895900052247,7.913164710036147,41,7
8,8.786337662917344,8.021112842023378,41,8
9,9.956227936920595,9.484750394436485,41,9
0,8.657640450452032,8.664914565739027,42,0
1,10.26766173666386,7.283658537972423,42,1
2,9.086970293818078,8.842972372592348,42,2
3,9.400877683372148,8.31791896330112,42,3
4,9.75633381921371,9.435311385675448,42,4
5,8.966613175760196,8.233735755825474,42,5
6,8.363298164423176,9.344033493604323,42,6
7,9.2952513869136,7.992846231646322,42,7
8,8.670080719858738,8.006168699469871,42,8
9,9.908237364794358,9.286749867809503,42,9
0,8.594049488803671,8.56566748852963,43,0
1,10.350095758464501,7.222593997087781,43,1
2,8.965025532014383,8.796052653220483,43,2
3,9.382476197855762,8.225988743703287,43,3
4,9.799174602406223,9.361192827631246,43,4
5,8.732019124844419,8.085121848811978,43,5
6,8.426557804343288,9.296571268466618,43,6
7,9.278696012355857,8.083168369298972,43,7
8,8.74078292352816,7.863528466999266,43,8
9,10.046269774559608,9.122668124753686,43,9
0,8.610055317156656,8.596960772837289,44,0
1,10.3109750635658,7.308991645812954,44,1
2,8.963295201109785,8.763093949306672,44,2
3,9.374152764571305,8.162158986529152,44,3
4,9.69850857692679,9.331699956512777,44,4
5,8.813271093924909,8.049921198163231,44,5
6,8.472628400069755,9.418027372558878,44,6
7,9.178587993344882,8.097308050693181,44,7
8,8.747665344785188,7.956756179029906,44,8
9,9.969788569865548,9.098954623010933,44,9
0,8.733604949440894,8.457168928584576,45,0
1,10.225276559553453,7.250512603703024,45,1
2,8.92865746897678,8.787664547076815,45,2
3,9.253259415083848,8.022577070321367,45,3
4,9.841793067048576,9.291321735332831,45,4
5,8.699564313917392,8.087428491715709,45,5
6,8.44681603155414,9.593145734647376,45,6
7,9.232924645164207,7.993314804694495,45,7
8,8.6488837765279,7.913426666526606,45,8
9,9.914841995730885,9.04646578512513,45,9
0,8.699307944586765,8.371051594239344,46,0
1,10.279254220529866,7.27534173767698,46,1
2,8.747208038417321,8.78184908844447,46,2
3,9.202911757219422,7.9419435073798015,46,3
4,9.767632698549903,9.295824442313904,46,4
5,8.89996982360385,8.044092100963717,46,5
6,8.456027493387158,9.665368607912935,46,6
7,9.175157797713643,7.9908719265725106,46,7
8,8.671788440579858,7.987117081070982,46,8
9,9.705785044133503,9.027087449405622,46,9
0,8.712693440740258,8.389367323728758,47,0
1,10.289756901197928,7.290156653181755,47,1
2,8.672907006439207,8.831498755403537,47,2
3,9.103780090196317,7.966397506703669,47,3
4,9.601694400373832,9.205031818470168,47,4
5,8.807950853340325,7.992309596089006,47,5
6,8.518135567146452,9.601575046150762,47,6
7,9.081457058470827,7.964654885924338,47,7
8,8.507614249828373,7.869409510237014,47,8
9,9.60408319256555,9.061031146999023,47,9
0,8.756110469013006,8.459282530361994,48,0
1,10.163524514654103,7.351427493012049,48,1
2,8.930459649440163,8.82844712162891,48,2
3,9.083627399345893,7.972239645211961,48,3
4,9.550914928190023,9.199963883782939,48,4
5,8.792652847276141,7.916109315631841,48,5
6,8.598105112745783,9.54539283905517,48,6
7,8.8656777426086,8.009952721399687,48,7
8,8.418967861162638,7.787052584960137,48,8
9,9.757432574145147,8.984597899601534,48,9
0,8.894187778542834,8.348291452383855,49,0
1,10.13349278432104,7.469620872618165,49,1
2,8.79231875740152,8.801547904080175,49,2
3,9.051651714088878,7.954490679783989,49,3
4,9.391439199951067,9.235818044196062,49,4
5,8.725908685262596,7.910521411847517,49,5
6,8.624064031074576,9.56961636277822,49,6
7,9.02771986581334,8.023977911940639,49,7
8,8.25677076269828,7.747388404443962,49,8
9,9.831775309633823,8.933946644728433,49,9
0,8.987308447433096,8.394658818069534,50,0
1,10.050285456169695,7.4742102398160375,50,1
2,8.839997886582266,8.70587790428039,50,2
3,8.993194919867523,7.816734701908606,50,3
4,9.346336313836447,9.174605865744518,50,4
5,8.68956431885528,7.848696880163419,50,5
6,8.65846393568744,9.500335554132313,50,6
7,9.044867766479912,8.03256335671767,50,7
8,8.22835089776744,7.657545911976177,50,8
9,9.646872987910724,8.87953791319219,50,9
0,9.105408506833536,8.390225802387324,51,0
1,10.006749771561728,7.626842041049484,51,1
2,8.890190974979674,8.692404665447537,51,2
3,8.970504277891196,7.729869971748174,51,3
4,9.333073819532919,9.133891521247875,51,4
5,8.67156691494025,7.840672168327342,51,5
6,8.676645969897482,9.50161986016377,51,6
7,8.983498441265787,8.004384454545152,51,7
8,8.291753861970081,7.735910530956712,51,8
9,9.915544667368598,9.010940777672085,51,9
0,9.046011219717958,8.387168127142838,52,0
1,10.02027680611198,7.563688048950984,52,1
2,8.899462525102312,8.661622238550061,52,2
3,8.951307189415944,7.690816020658409,52,3
4,9.320115458633234,9.163122776684439,52,4
5,8.737234527888452,7.88152525715907,52,5
6,8.668310995170412,9.430339079061763,52,6
7,8.937919130928645,7.934979860135406,52,7
8,8.28087218121224,7.7292576689066435,52,8
9,9.895708378698528,9.076899123193474,52,9
0,9.086974818246476,8.269730280431418,53,0
1,10.024891942011834,7.687741037964626,53,1
2,8.889748625597232,8.675006272939674,53,2
3,8.85419335100673,7.687285174172446,53,3
4,9.4190973460568,9.227883509426652,53,4
5,8.707571185801365,7.8705946483422515,53,5
6,8.667356632967927,9.314409512784865,53,6
7,8.95270993355218,7.813823422338178,53,7
8,8.118733469218144,7.726628265710006,53,8
9,9.828670981133287,9.028270826698616,53,9
0,9.152800920382528,8.38749917626399,54,0
1,10.017556395343453,7.847227693780507,54,1
2,8.901407563370269,8.681537820891549,54,2
3,8.956305745725043,7.7993688486643356,54,3
4,9.392280448122499,9.326484300520894,54,4
5,8.6801182773403,7.880188941984255,54,5
6,8.778301396081575,9.420451741178276,54,6
7,9.107996462996534,7.939910310103276,54,7
8,8.026468998280915,7.77195685953687,54,8
9,9.86894307467911,9.110770510119789,54,9
0,9.28874107875594,8.36112846988618,55,0
1,10.012893476964468,7.835500622392248,55,1
2,8.855392699521529,8.679244202674559,55,2
3,8.99989060277606,7.745494771860263,55,3
4,9.374483883037938,9.365786259110273,55,4
5,8.773798523922627,7.978114751089685,55,5
6,8.824053637710579,9.542524170629038,55,6
7,9.051744571890653,7.949734043776876,55,7
8,8.346161030608137,7.839755390023915,55,8
9,9.930312896676845,9.133399997345473,55,9
0,9.257731704564536,8.265727077780875,56,0
1,10.170770910525897,7.703387593650655,56,1
2,8.767358883151411,8.745816346094191,56,2
3,8.960768575700223,7.776355464433913,56,3
4,9.491183969377795,9.313403684593466,56,4
5,8.899425057106372,7.921258718704552,56,5
6,8.750608710000169,9.566309283734817,56,6
7,9.126421707787337,8.066064008754555,56,7
8,8.349072990775225,7.764917739928728,56,8
9,9.851477929267343,9.203745160955672,56,9
0,9.253725864030638,8.148516890234726,57,0
1,10.12935876710672,7.618148195386201,57,1
2,8.792990323066112,8.749371535251935,57,2
3,8.952232846419458,7.654284042313728,57,3
4,9.476728981257883,9.25876147033612,57,4
5,8.919430149389495,7.921060575008453,57,5
6,8.864829961073129,9.60099848166899,57,6
7,9.101879381514056,8.095776291443768,57,7
8,8.269119302051276,7.739145533673578,57,8
9,9.892536421156795,9.19207072059533,57,9
0,9.195851188158294,8.191390621887228,58,0
1,10.086837965940525,7.636205042514202,58,1
2,8.815758736372718,8.74207241918527,58,2
3,9.029196069862301,7.7372198657234454,58,3
4,9.529469226117016,9.365735660618281,58,4
5,8.943694131017276,7.968905377923125,58,5
6,8.812346480071799,9.613008139461135,58,6
7,9.209929766270715,8.180586465695642,58,7
8,8.272416239505258,7.805689793016128,58,8
9,9.812246091494309,9.265128112093523,58,9
0,9.200104642337516,8.134815435211591,59,0
1,10.095206631991536,7.665802682117073,59,1
2,8.709733042616431,8.769769626016455,59,2
3,9.08868038896142,7.688829727263719,59,3
4,9.575833156083824,9.357438861651088,59,4
5,8.980974577865796,8.129916885282128,59,5
6,8.848346851191577,9.626414668684399,59,6
7,9.147367987693368,8.330415256799585,59,7
8,8.25534149739696,7.7740476159523455,59,8
9,9.774009691737188,9.25566221299941,59,9
0,9.157479790817549,8.048595599095744,60,0
1,9.980902945838901,7.5784364672557825,60,1
2,8.862181560036731,8.856081918313345,60,2
3,9.214751737194142,7.648248956805662,60,3
4,9.500622668543894,9.365058064700044,60,4
5,9.039856877151005,8.081994146261527,60,5
6,8.762343029425688,9.75707211288706,60,6
7,9.120371302703898,8.457810960212713,60,7
8,8.296937207737022,7.670810334346398,60,8
9,9.80734572031441,9.311320913400227,60,9
0,9.114177823208973,8.156979691974128,61,0
1,9.988774803670825,7.663020682914479,61,1
2,8.878326430041314,8.832960646002649,61,2
3,9.204843626661996,7.6989102608105275,61,3
4,9.563711889675393,9.348239026788455,61,4
5,9.07676462129041,8.054427500986938,61,5
6,8.795212940275217,9.67237250799891,61,6
7,9.07141361371018,8.542309637917857,61,7
8,8.350657952092517,7.7589667726700595,61,8
9,9.818875707270253,9.375756851595495,61,9
0,9.107977393955768,8.081442178838763,62,0
1,9.979370088139394,7.6784471320498255,62,1
2,8.807461238893865,8.771710490868875,62,2
3,9.148286931314336,7.6356969386327025,62,3
4,9.514756175265836,9.321952314989135,62,4
5,9.018241058823685,8.001588262802697,62,5
6,8.807109932844865,9.632492479443446,62,6
7,8.981033181180054,8.5706088350768,62,7
8,8.369645999058271,7.783103790553833,62,8
9,9.833488178319692,9.274647858720432,62,9
0,9.216636263573124,8.071344543198531,63,0
1,9.828227482756125,7.7155470810478795,63,1
2,8.805408346716298,8.777417699242784,63,2
3,9.228919953923587,7.543507921035045,63,3
4,9.39989381175575,9.378425681949903,63,4
5,8.994592780594974,7.961541362140233,63,5
6,8.786539015403047,9.494231882244517,63,6
7,8.878236262879255,8.579243015798122,63,7
8,8.19052210192797,7.834810979562746,63,8
9,9.791420452521159,9.330188677128081,63,9
0,9.248104382778628,8.189671522030869,64,0
1,9.792178329074357,7.734004048698673,64,1
